%%TimeStamp	dp_x	dp_y	dp_z	dv_x	dv_y	dv_z	dq_x	dq_y	dq_z	dq_w	Dp_x	Dp_y	Dp_z	Dv_x	Dv_y	Dv_z	Dq_x	Dq_y	Dq_z	Dq_w	X_x	X_y	X_z	Xv_x	Xv_y	Xv_z	Xq_x	Xq_y	Xq_z	Xq_w	
1.78	-4.11599e-07	1.07321e-06	4.88563e-07	-0.000823198	0.00214642	0.000977126	8.72665e-05	1.74533e-05	3.49066e-05	1	0.977454	7.52885	7.52755	-0.208304	5.82724	5.82603	0.985558	-0.0618343	0.0309172	-0.154586	2.75745	-3.96885	-19.4927	0.791696	-3.82724	-21.27	-0.154586	-0.0309172	-0.0618343	-0.985558
1.781	-4.1111e-07	1.07789e-06	4.90741e-07	-0.000822221	0.00215579	0.000981482	8.72665e-05	1.74533e-05	3.49066e-05	1	0.977245	7.53468	7.53338	-0.209282	5.82561	5.8244	0.985541	-0.0618687	0.0309344	-0.154672	2.75825	-3.97268	-19.514	0.790718	-3.82561	-21.2782	-0.154672	-0.0309344	-0.0618687	-0.985541
1.782	-4.10621e-07	1.08257e-06	4.92916e-07	-0.000821242	0.00216514	0.000985832	8.72665e-05	1.74533e-05	3.49066e-05	1	0.977036	7.54051	7.5392	-0.210259	5.82397	5.82276	0.985525	-0.0619031	0.0309516	-0.154758	2.75904	-3.97651	-19.5353	0.789741	-3.82397	-21.2864	-0.154758	-0.0309516	-0.0619031	-0.985525
1.783	-4.10131e-07	1.08724e-06	4.95087e-07	-0.000820262	0.00217449	0.000990174	8.72665e-05	1.74533e-05	3.49066e-05	1	0.976825	7.54633	7.54502	-0.211237	5.82232	5.82112	0.985509	-0.0619375	0.0309688	-0.154844	2.75982	-3.98033	-19.5566	0.788763	-3.82232	-21.2945	-0.154844	-0.0309688	-0.0619375	-0.985509
1.784	-4.09641e-07	1.09192e-06	4.97255e-07	-0.000819281	0.00218383	0.000994509	8.72665e-05	1.74533e-05	3.49066e-05	1	0.976613	7.55215	7.55084	-0.212214	5.82067	5.81946	0.985493	-0.0619719	0.030986	-0.15493	2.76061	-3.98415	-19.5779	0.787786	-3.82067	-21.3027	-0.15493	-0.030986	-0.0619719	-0.985493
1.785	-4.09149e-07	1.09658e-06	4.99418e-07	-0.000818299	0.00219316	0.000998836	8.72665e-05	1.74533e-05	3.49066e-05	1	0.9764	7.55797	7.55666	-0.213191	5.81901	5.8178	0.985477	-0.0620063	0.0310032	-0.155016	2.7614	-3.98797	-19.5992	0.786809	-3.81901	-21.3108	-0.155016	-0.0310032	-0.0620063	-0.985477
1.786	-4.08658e-07	1.10125e-06	5.0158e-07	-0.000817315	0.00220249	0.00100316	8.72665e-05	1.74533e-05	3.49066e-05	1	0.976187	7.56379	7.56248	-0.214168	5.81734	5.81613	0.98546	-0.0620407	0.0310204	-0.155102	2.76219	-3.99179	-19.6205	0.785832	-3.81734	-21.3189	-0.155102	-0.0310204	-0.0620407	-0.98546
1.787	-4.08164e-07	1.1059e-06	5.03735e-07	-0.000816329	0.00221181	0.00100747	8.72665e-05	1.74533e-05	3.49066e-05	1	0.975972	7.5696	7.5683	-0.215145	5.81566	5.81446	0.985444	-0.0620751	0.0310376	-0.155188	2.76297	-3.9956	-19.6418	0.784855	-3.81566	-21.3271	-0.155188	-0.0310376	-0.0620751	-0.985444
1.788	-4.07672e-07	1.11056e-06	5.05885e-07	-0.000815343	0.00222112	0.00101177	8.72665e-05	1.74533e-05	3.49066e-05	1	0.975756	7.57542	7.57411	-0.216121	5.81398	5.81277	0.985428	-0.0621095	0.0310548	-0.155274	2.76376	-3.99942	-19.6631	0.783879	-3.81398	-21.3352	-0.155274	-0.0310548	-0.0621095	-0.985428
1.789	-4.07177e-07	1.11521e-06	5.08035e-07	-0.000814355	0.00223043	0.00101607	8.72665e-05	1.74533e-05	3.49066e-05	1	0.97554	7.58123	7.57992	-0.217097	5.81229	5.81108	0.985412	-0.0621439	0.031072	-0.15536	2.76454	-4.00323	-19.6845	0.782903	-3.81229	-21.3433	-0.15536	-0.031072	-0.0621439	-0.985412
1.79	-4.06683e-07	1.11986e-06	5.1018e-07	-0.000813365	0.00223972	0.00102036	8.72665e-05	1.74533e-05	3.49066e-05	1	0.975322	7.58704	7.58573	-0.218073	5.81059	5.80939	0.985395	-0.0621783	0.0310892	-0.155446	2.76532	-4.00704	-19.7058	0.781927	-3.81059	-21.3514	-0.155446	-0.0310892	-0.0621783	-0.985395
1.791	-4.06187e-07	1.12451e-06	5.1232e-07	-0.000812375	0.00224902	0.00102464	8.72665e-05	1.74533e-05	3.49066e-05	1	0.975104	7.59285	7.59154	-0.219049	5.80888	5.80768	0.985379	-0.0622127	0.0311064	-0.155532	2.7661	-4.01085	-19.7272	0.780951	-3.80888	-21.3595	-0.155532	-0.0311064	-0.0622127	-0.985379
1.792	-4.05692e-07	1.12915e-06	5.1446e-07	-0.000811383	0.0022583	0.00102892	8.72665e-05	1.74533e-05	3.49066e-05	1	0.974884	7.59866	7.59735	-0.220025	5.80717	5.80597	0.985363	-0.0622471	0.0311236	-0.155618	2.76688	-4.01466	-19.7485	0.779975	-3.80717	-21.3676	-0.155618	-0.0311236	-0.0622471	-0.985363
1.793	-4.05195e-07	1.13379e-06	5.16595e-07	-0.00081039	0.00226758	0.00103319	8.72665e-05	1.74533e-05	3.49066e-05	1	0.974664	7.60447	7.60315	-0.221	5.80545	5.80425	0.985346	-0.0622815	0.0311408	-0.155704	2.76766	-4.01847	-19.7699	0.779	-3.80545	-21.3756	-0.155704	-0.0311408	-0.0622815	-0.985346
1.794	-4.04698e-07	1.13843e-06	5.18725e-07	-0.000809395	0.00227685	0.00103745	8.72665e-05	1.74533e-05	3.49066e-05	1	0.974442	7.61027	7.60896	-0.221975	5.80372	5.80252	0.98533	-0.0623159	0.031158	-0.15579	2.76844	-4.02227	-19.7913	0.778025	-3.80372	-21.3837	-0.15579	-0.031158	-0.0623159	-0.98533
1.795	-4.04199e-07	1.14305e-06	5.2085e-07	-0.000808399	0.00228611	0.0010417	8.72665e-05	1.74533e-05	3.49066e-05	1	0.97422	7.61608	7.61476	-0.22295	5.80199	5.80079	0.985314	-0.0623503	0.0311752	-0.155876	2.76922	-4.02608	-19.8127	0.77705	-3.80199	-21.3918	-0.155876	-0.0311752	-0.0623503	-0.985314
1.796	-4.03701e-07	1.14768e-06	5.22975e-07	-0.000807402	0.00229536	0.00104595	8.72665e-05	1.74533e-05	3.49066e-05	1	0.973996	7.62188	7.62056	-0.223925	5.80025	5.79905	0.985297	-0.0623847	0.0311924	-0.155962	2.77	-4.02988	-19.8341	0.776075	-3.80025	-21.3998	-0.155962	-0.0311924	-0.0623847	-0.985297
1.797	-4.03202e-07	1.1523e-06	5.2509e-07	-0.000806404	0.00230461	0.00105018	8.72665e-05	1.74533e-05	3.49066e-05	1	0.973772	7.62768	7.62635	-0.224899	5.7985	5.7973	0.985281	-0.0624191	0.0312095	-0.156048	2.77077	-4.03368	-19.8555	0.775101	-3.7985	-21.4079	-0.156048	-0.0312095	-0.0624191	-0.985281
1.798	-4.02702e-07	1.15693e-06	5.27205e-07	-0.000805404	0.00231385	0.00105441	8.72665e-05	1.74533e-05	3.49066e-05	1	0.973546	7.63347	7.63215	-0.225874	5.79674	5.79554	0.985265	-0.0624535	0.0312267	-0.156134	2.77155	-4.03747	-19.8769	0.774126	-3.79674	-21.4159	-0.156134	-0.0312267	-0.0624535	-0.985265
1.799	-4.02201e-07	1.16154e-06	5.2932e-07	-0.000804403	0.00232308	0.00105864	8.72665e-05	1.74533e-05	3.49066e-05	1	0.97332	7.63927	7.63795	-0.226848	5.79498	5.79378	0.985248	-0.0624879	0.0312439	-0.15622	2.77232	-4.04127	-19.8983	0.773152	-3.79498	-21.424	-0.15622	-0.0312439	-0.0624879	-0.985248
1.8	-4.01701e-07	1.16616e-06	5.31425e-07	-0.000803401	0.00233231	0.00106285	8.72665e-05	1.74533e-05	3.49066e-05	1	0.973093	7.64506	7.64374	-0.227821	5.79321	5.79201	0.985232	-0.0625223	0.0312611	-0.156306	2.77309	-4.04506	-19.9197	0.772179	-3.79321	-21.432	-0.156306	-0.0312611	-0.0625223	-0.985232
1.801	-4.01198e-07	1.17076e-06	5.3353e-07	-0.000802397	0.00234152	0.00106706	8.72665e-05	1.74533e-05	3.49066e-05	1	0.972864	7.65086	7.64953	-0.228795	5.79143	5.79023	0.985216	-0.0625567	0.0312783	-0.156392	2.77386	-4.04886	-19.9412	0.771205	-3.79143	-21.44	-0.156392	-0.0312783	-0.0625567	-0.985216
1.802	-4.00696e-07	1.17537e-06	5.3563e-07	-0.000801392	0.00235073	0.00107126	8.72665e-05	1.74533e-05	3.49066e-05	1	0.972635	7.65665	7.65532	-0.229768	5.78964	5.78845	0.985199	-0.0625911	0.0312955	-0.156478	2.77464	-4.05265	-19.9626	0.770232	-3.78964	-21.4481	-0.156478	-0.0312955	-0.0625911	-0.985199
1.803	-4.00193e-07	1.17996e-06	5.37725e-07	-0.000800386	0.00235993	0.00107545	8.72665e-05	1.74533e-05	3.49066e-05	1	0.972405	7.66244	7.66111	-0.230741	5.78785	5.78666	0.985183	-0.0626254	0.0313127	-0.156564	2.7754	-4.05644	-19.9841	0.769259	-3.78785	-21.4561	-0.156564	-0.0313127	-0.0626254	-0.985183
1.804	-3.9969e-07	1.18457e-06	5.3982e-07	-0.000799379	0.00236913	0.00107964	8.72665e-05	1.74533e-05	3.49066e-05	1	0.972174	7.66822	7.66689	-0.231714	5.78605	5.78486	0.985167	-0.0626598	0.0313299	-0.15665	2.77617	-4.06022	-20.0055	0.768286	-3.78605	-21.4641	-0.15665	-0.0313299	-0.0626598	-0.985167
1.805	-3.99185e-07	1.18915e-06	5.41905e-07	-0.00079837	0.00237831	0.00108381	8.72665e-05	1.74533e-05	3.49066e-05	1	0.971942	7.67401	7.67268	-0.232687	5.78425	5.78306	0.98515	-0.0626942	0.0313471	-0.156736	2.77694	-4.06401	-20.027	0.767313	-3.78425	-21.4721	-0.156736	-0.0313471	-0.0626942	-0.98515
1.806	-3.9868e-07	1.19375e-06	5.4399e-07	-0.00079736	0.00238749	0.00108798	8.72665e-05	1.74533e-05	3.49066e-05	1	0.971708	7.67979	7.67846	-0.233659	5.78243	5.78124	0.985134	-0.0627286	0.0313643	-0.156822	2.77771	-4.06779	-20.0485	0.766341	-3.78243	-21.48	-0.156822	-0.0313643	-0.0627286	-0.985134
1.807	-3.98174e-07	1.19833e-06	5.4607e-07	-0.000796349	0.00239666	0.00109214	8.72665e-05	1.74533e-05	3.49066e-05	1	0.971474	7.68557	7.68424	-0.234631	5.78061	5.77942	0.985117	-0.062763	0.0313815	-0.156907	2.77847	-4.07157	-20.07	0.765369	-3.78061	-21.488	-0.156907	-0.0313815	-0.062763	-0.985117
1.808	-3.97668e-07	1.20292e-06	5.4815e-07	-0.000795336	0.00240583	0.0010963	8.72665e-05	1.74533e-05	3.49066e-05	1	0.971239	7.69135	7.69002	-0.235603	5.77879	5.7776	0.985101	-0.0627974	0.0313987	-0.156993	2.77924	-4.07535	-20.0915	0.764397	-3.77879	-21.496	-0.156993	-0.0313987	-0.0627974	-0.985101
1.809	-3.97161e-07	1.20749e-06	5.5022e-07	-0.000794323	0.00241498	0.00110044	8.72665e-05	1.74533e-05	3.49066e-05	1	0.971003	7.69713	7.69579	-0.236575	5.77695	5.77576	0.985084	-0.0628318	0.0314159	-0.157079	2.78	-4.07913	-20.113	0.763425	-3.77695	-21.504	-0.157079	-0.0314159	-0.0628318	-0.985084
1.81	-3.96654e-07	1.21207e-06	5.5229e-07	-0.000793308	0.00242413	0.00110458	8.72665e-05	1.74533e-05	3.49066e-05	1	0.970766	7.70291	7.70157	-0.237547	5.77511	5.77392	0.985068	-0.0628662	0.0314331	-0.157165	2.78077	-4.08291	-20.1345	0.762453	-3.77511	-21.5119	-0.157165	-0.0314331	-0.0628662	-0.985068
1.811	-3.96146e-07	1.21663e-06	5.54355e-07	-0.000792292	0.00243327	0.00110871	8.72665e-05	1.74533e-05	3.49066e-05	1	0.970528	7.70868	7.70734	-0.238518	5.77326	5.77207	0.985051	-0.0629005	0.0314503	-0.157251	2.78153	-4.08668	-20.156	0.761482	-3.77326	-21.5199	-0.157251	-0.0314503	-0.0629005	-0.985051
1.812	-3.95637e-07	1.2212e-06	5.5642e-07	-0.000791274	0.0024424	0.00111284	8.72665e-05	1.74533e-05	3.49066e-05	1	0.970289	7.71445	7.71311	-0.239489	5.7714	5.77022	0.985035	-0.0629349	0.0314675	-0.157337	2.78229	-4.09045	-20.1775	0.760511	-3.7714	-21.5278	-0.157337	-0.0314675	-0.0629349	-0.985035
1.813	-3.95127e-07	1.22576e-06	5.58475e-07	-0.000790255	0.00245152	0.00111695	8.72665e-05	1.74533e-05	3.49066e-05	1	0.970049	7.72022	7.71888	-0.24046	5.76954	5.76836	0.985019	-0.0629693	0.0314847	-0.157423	2.78305	-4.09422	-20.199	0.75954	-3.76954	-21.5358	-0.157423	-0.0314847	-0.0629693	-0.985019
1.814	-3.94618e-07	1.23032e-06	5.6053e-07	-0.000789236	0.00246064	0.00112106	8.72665e-05	1.74533e-05	3.49066e-05	1	0.969808	7.72599	7.72465	-0.24143	5.76767	5.76649	0.985002	-0.0630037	0.0315018	-0.157509	2.78381	-4.09799	-20.2206	0.75857	-3.76767	-21.5437	-0.157509	-0.0315018	-0.0630037	-0.985002
1.815	-3.94107e-07	1.23487e-06	5.6258e-07	-0.000788214	0.00246974	0.00112516	8.72665e-05	1.74533e-05	3.49066e-05	1	0.969566	7.73176	7.73042	-0.2424	5.76579	5.76461	0.984986	-0.0630381	0.031519	-0.157595	2.78457	-4.10176	-20.2421	0.7576	-3.76579	-21.5516	-0.157595	-0.031519	-0.0630381	-0.984986
1.816	-3.93596e-07	1.23942e-06	5.64625e-07	-0.000787192	0.00247884	0.00112925	8.72665e-05	1.74533e-05	3.49066e-05	1	0.969323	7.73752	7.73618	-0.24337	5.76391	5.76273	0.984969	-0.0630725	0.0315362	-0.157681	2.78532	-4.10552	-20.2637	0.75663	-3.76391	-21.5595	-0.157681	-0.0315362	-0.0630725	-0.984969
1.817	-3.93084e-07	1.24396e-06	5.66665e-07	-0.000786169	0.00248793	0.00113333	8.72665e-05	1.74533e-05	3.49066e-05	1	0.969079	7.74329	7.74194	-0.24434	5.76202	5.76083	0.984953	-0.0631068	0.0315534	-0.157767	2.78608	-4.10929	-20.2852	0.75566	-3.76202	-21.5674	-0.157767	-0.0315534	-0.0631068	-0.984953
1.818	-3.92572e-07	1.24851e-06	5.68705e-07	-0.000785144	0.00249701	0.00113741	8.72665e-05	1.74533e-05	3.49066e-05	1	0.968834	7.74905	7.7477	-0.24531	5.76012	5.75894	0.984936	-0.0631412	0.0315706	-0.157853	2.78683	-4.11305	-20.3068	0.75469	-3.76012	-21.5753	-0.157853	-0.0315706	-0.0631412	-0.984936
1.819	-3.92059e-07	1.25304e-06	5.7074e-07	-0.000784118	0.00250609	0.00114148	8.72665e-05	1.74533e-05	3.49066e-05	1	0.968589	7.75481	7.75346	-0.246279	5.75821	5.75703	0.984919	-0.0631756	0.0315878	-0.157939	2.78759	-4.11681	-20.3284	0.753721	-3.75821	-21.5832	-0.157939	-0.0315878	-0.0631756	-0.984919
1.82	-3.91546e-07	1.25758e-06	5.7277e-07	-0.000783091	0.00251515	0.00114554	8.72665e-05	1.74533e-05	3.49066e-05	1	0.968342	7.76056	7.75921	-0.247248	5.7563	5.75512	0.984903	-0.06321	0.031605	-0.158025	2.78834	-4.12056	-20.35	0.752752	-3.7563	-21.5911	-0.158025	-0.031605	-0.06321	-0.984903
1.821	-3.91031e-07	1.2621e-06	5.74795e-07	-0.000782062	0.00252421	0.00114959	8.72665e-05	1.74533e-05	3.49066e-05	1	0.968094	7.76632	7.76497	-0.248217	5.75438	5.7532	0.984886	-0.0632444	0.0316222	-0.158111	2.78909	-4.12432	-20.3716	0.751783	-3.75438	-21.599	-0.158111	-0.0316222	-0.0632444	-0.984886
1.822	-3.90517e-07	1.26663e-06	5.7682e-07	-0.000781033	0.00253326	0.00115364	8.72665e-05	1.74533e-05	3.49066e-05	1	0.967846	7.77207	7.77072	-0.249185	5.75245	5.75128	0.98487	-0.0632787	0.0316394	-0.158197	2.78985	-4.12807	-20.3932	0.750815	-3.75245	-21.6069	-0.158197	-0.0316394	-0.0632787	-0.98487
1.823	-3.90001e-07	1.27115e-06	5.78835e-07	-0.000780002	0.0025423	0.00115767	8.72665e-05	1.74533e-05	3.49066e-05	1	0.967596	7.77782	7.77647	-0.250154	5.75052	5.74934	0.984853	-0.0633131	0.0316566	-0.158283	2.7906	-4.13182	-20.4148	0.749846	-3.75052	-21.6147	-0.158283	-0.0316566	-0.0633131	-0.984853
1.824	-3.89485e-07	1.27567e-06	5.8085e-07	-0.00077897	0.00255133	0.0011617	8.72665e-05	1.74533e-05	3.49066e-05	1	0.967345	7.78357	7.78222	-0.251122	5.74858	5.7474	0.984837	-0.0633475	0.0316737	-0.158369	2.79135	-4.13557	-20.4364	0.748878	-3.74858	-21.6226	-0.158369	-0.0316737	-0.0633475	-0.984837
1.825	-3.88968e-07	1.28018e-06	5.8286e-07	-0.000777937	0.00256036	0.00116572	8.72665e-05	1.74533e-05	3.49066e-05	1	0.967094	7.78932	7.78797	-0.252089	5.74663	5.74546	0.98482	-0.0633819	0.0316909	-0.158455	2.79209	-4.13932	-20.458	0.747911	-3.74663	-21.6305	-0.158455	-0.0316909	-0.0633819	-0.98482
1.826	-3.88451e-07	1.28469e-06	5.8487e-07	-0.000776902	0.00256937	0.00116974	8.72665e-05	1.74533e-05	3.49066e-05	1	0.966841	7.79507	7.79371	-0.253057	5.74468	5.7435	0.984803	-0.0634163	0.0317081	-0.158541	2.79284	-4.14307	-20.4797	0.746943	-3.74468	-21.6383	-0.158541	-0.0317081	-0.0634163	-0.984803
1.827	-3.87933e-07	1.28919e-06	5.8687e-07	-0.000775867	0.00257838	0.00117374	8.72665e-05	1.74533e-05	3.49066e-05	1	0.966587	7.80081	7.79945	-0.254024	5.74272	5.74154	0.984787	-0.0634506	0.0317253	-0.158627	2.79359	-4.14681	-20.5013	0.745976	-3.74272	-21.6461	-0.158627	-0.0317253	-0.0634506	-0.984787
1.828	-3.87415e-07	1.29369e-06	5.8887e-07	-0.00077483	0.00258737	0.00117774	8.72665e-05	1.74533e-05	3.49066e-05	1	0.966333	7.80655	7.80519	-0.254991	5.74075	5.73957	0.98477	-0.063485	0.0317425	-0.158713	2.79433	-4.15055	-20.523	0.745009	-3.74075	-21.654	-0.158713	-0.0317425	-0.063485	-0.98477
1.829	-3.86896e-07	1.29818e-06	5.90865e-07	-0.000773792	0.00259636	0.00118173	8.72665e-05	1.74533e-05	3.49066e-05	1	0.966077	7.81229	7.81093	-0.255958	5.73877	5.7376	0.984754	-0.0635194	0.0317597	-0.158798	2.79508	-4.15429	-20.5446	0.744042	-3.73877	-21.6618	-0.158798	-0.0317597	-0.0635194	-0.984754
1.83	-3.86377e-07	1.30267e-06	5.92855e-07	-0.000772753	0.00260534	0.00118571	8.72665e-05	1.74533e-05	3.49066e-05	1	0.965821	7.81803	7.81667	-0.256925	5.73679	5.73562	0.984737	-0.0635538	0.0317769	-0.158884	2.79582	-4.15803	-20.5663	0.743075	-3.73679	-21.6696	-0.158884	-0.0317769	-0.0635538	-0.984737
1.831	-3.85856e-07	1.30715e-06	5.9484e-07	-0.000771713	0.00261431	0.00118968	8.72665e-05	1.74533e-05	3.49066e-05	1	0.965564	7.82377	7.8224	-0.257891	5.7348	5.73363	0.98472	-0.0635881	0.0317941	-0.15897	2.79656	-4.16177	-20.588	0.742109	-3.7348	-21.6774	-0.15897	-0.0317941	-0.0635881	-0.98472
1.832	-3.85336e-07	1.31164e-06	5.96825e-07	-0.000770672	0.00262328	0.00119365	8.72665e-05	1.74533e-05	3.49066e-05	1	0.965305	7.8295	7.82814	-0.258857	5.73281	5.73163	0.984704	-0.0636225	0.0318112	-0.159056	2.79731	-4.1655	-20.6096	0.741143	-3.73281	-21.6852	-0.159056	-0.0318112	-0.0636225	-0.984704
1.833	-3.84814e-07	1.31611e-06	5.98805e-07	-0.000769629	0.00263223	0.00119761	8.72665e-05	1.74533e-05	3.49066e-05	1	0.965046	7.83523	7.83387	-0.259823	5.7308	5.72963	0.984687	-0.0636569	0.0318284	-0.159142	2.79805	-4.16923	-20.6313	0.740177	-3.7308	-21.693	-0.159142	-0.0318284	-0.0636569	-0.984687
1.834	-3.84293e-07	1.32059e-06	6.00775e-07	-0.000768586	0.00264118	0.00120155	8.72665e-05	1.74533e-05	3.49066e-05	1	0.964786	7.84096	7.8396	-0.260788	5.72879	5.72762	0.98467	-0.0636912	0.0318456	-0.159228	2.79879	-4.17296	-20.653	0.739212	-3.72879	-21.7008	-0.159228	-0.0318456	-0.0636912	-0.98467
1.835	-3.8377e-07	1.32505e-06	6.0275e-07	-0.000767541	0.00265011	0.0012055	8.72665e-05	1.74533e-05	3.49066e-05	1	0.964524	7.84669	7.84532	-0.261753	5.72677	5.72561	0.984654	-0.0637256	0.0318628	-0.159314	2.79952	-4.17669	-20.6747	0.738247	-3.72677	-21.7086	-0.159314	-0.0318628	-0.0637256	-0.984654
1.836	-3.83248e-07	1.32952e-06	6.04715e-07	-0.000766495	0.00265904	0.00120943	8.72665e-05	1.74533e-05	3.49066e-05	1	0.964262	7.85241	7.85105	-0.262718	5.72475	5.72358	0.984637	-0.06376	0.03188	-0.1594	2.80026	-4.18041	-20.6964	0.737282	-3.72475	-21.7164	-0.1594	-0.03188	-0.06376	-0.984637
1.837	-3.82724e-07	1.33398e-06	6.06675e-07	-0.000765448	0.00266796	0.00121335	8.72665e-05	1.74533e-05	3.49066e-05	1	0.963999	7.85814	7.85677	-0.263683	5.72272	5.72155	0.98462	-0.0637944	0.0318972	-0.159486	2.801	-4.18414	-20.7182	0.736317	-3.72272	-21.7242	-0.159486	-0.0318972	-0.0637944	-0.98462
1.838	-3.822e-07	1.33844e-06	6.08635e-07	-0.0007644	0.00267687	0.00121727	8.72665e-05	1.74533e-05	3.49066e-05	1	0.963735	7.86386	7.86249	-0.264647	5.72068	5.71952	0.984604	-0.0638287	0.0319144	-0.159572	2.80173	-4.18786	-20.7399	0.735353	-3.72068	-21.7319	-0.159572	-0.0319144	-0.0638287	-0.984604
1.839	-3.81675e-07	1.34288e-06	6.1059e-07	-0.00076335	0.00268577	0.00122118	8.72665e-05	1.74533e-05	3.49066e-05	1	0.96347	7.86958	7.86821	-0.265612	5.71864	5.71747	0.984587	-0.0638631	0.0319315	-0.159658	2.80247	-4.19158	-20.7616	0.734388	-3.71864	-21.7397	-0.159658	-0.0319315	-0.0638631	-0.984587
1.84	-3.8115e-07	1.34733e-06	6.1254e-07	-0.0007623	0.00269466	0.00122508	8.72665e-05	1.74533e-05	3.49066e-05	1	0.963204	7.8753	7.87392	-0.266576	5.71659	5.71542	0.98457	-0.0638975	0.0319487	-0.159744	2.8032	-4.1953	-20.7834	0.733424	-3.71659	-21.7474	-0.159744	-0.0319487	-0.0638975	-0.98457
1.841	-3.80624e-07	1.35177e-06	6.14485e-07	-0.000761248	0.00270354	0.00122897	8.72665e-05	1.74533e-05	3.49066e-05	1	0.962936	7.88101	7.87964	-0.267539	5.71453	5.71336	0.984553	-0.0639318	0.0319659	-0.15983	2.80394	-4.19901	-20.8051	0.732461	-3.71453	-21.7552	-0.15983	-0.0319659	-0.0639318	-0.984553
1.842	-3.80098e-07	1.35621e-06	6.1643e-07	-0.000760196	0.00271241	0.00123286	8.72665e-05	1.74533e-05	3.49066e-05	1	0.962668	7.88673	7.88535	-0.268503	5.71246	5.7113	0.984537	-0.0639662	0.0319831	-0.159915	2.80467	-4.20273	-20.8269	0.731497	-3.71246	-21.7629	-0.159915	-0.0319831	-0.0639662	-0.984537
1.843	-3.79571e-07	1.36064e-06	6.18365e-07	-0.000759142	0.00272128	0.00123673	8.72665e-05	1.74533e-05	3.49066e-05	1	0.962399	7.89244	7.89106	-0.269466	5.71039	5.70923	0.98452	-0.0640006	0.0320003	-0.160001	2.8054	-4.20644	-20.8486	0.730534	-3.71039	-21.7706	-0.160001	-0.0320003	-0.0640006	-0.98452
1.844	-3.79044e-07	1.36507e-06	6.203e-07	-0.000758087	0.00273013	0.0012406	8.72665e-05	1.74533e-05	3.49066e-05	1	0.96213	7.89815	7.89677	-0.270429	5.70831	5.70715	0.984503	-0.0640349	0.0320175	-0.160087	2.80613	-4.21015	-20.8704	0.729571	-3.70831	-21.7784	-0.160087	-0.0320175	-0.0640349	-0.984503
1.845	-3.78515e-07	1.36948e-06	6.2223e-07	-0.000757031	0.00273897	0.00124446	8.72665e-05	1.74533e-05	3.49066e-05	1	0.961859	7.90385	7.90248	-0.271391	5.70623	5.70507	0.984486	-0.0640693	0.0320346	-0.160173	2.80686	-4.21385	-20.8922	0.728609	-3.70623	-21.7861	-0.160173	-0.0320346	-0.0640693	-0.984486
1.846	-3.77987e-07	1.37391e-06	6.24155e-07	-0.000755974	0.00274781	0.00124831	8.72665e-05	1.74533e-05	3.49066e-05	1	0.961587	7.90956	7.90818	-0.272353	5.70413	5.70297	0.98447	-0.0641037	0.0320518	-0.160259	2.80759	-4.21756	-20.914	0.727647	-3.70413	-21.7938	-0.160259	-0.0320518	-0.0641037	-0.98447
1.847	-3.77457e-07	1.37832e-06	6.26075e-07	-0.000754915	0.00275664	0.00125215	8.72665e-05	1.74533e-05	3.49066e-05	1	0.961314	7.91526	7.91388	-0.273315	5.70203	5.70088	0.984453	-0.064138	0.032069	-0.160345	2.80831	-4.22126	-20.9358	0.726685	-3.70203	-21.8015	-0.160345	-0.032069	-0.064138	-0.984453
1.848	-3.76928e-07	1.38273e-06	6.27995e-07	-0.000753856	0.00276545	0.00125599	8.72665e-05	1.74533e-05	3.49066e-05	1	0.96104	7.92096	7.91958	-0.274277	5.69993	5.69877	0.984436	-0.0641724	0.0320862	-0.160431	2.80904	-4.22496	-20.9576	0.725723	-3.69993	-21.8092	-0.160431	-0.0320862	-0.0641724	-0.984436
1.849	-3.76398e-07	1.38713e-06	6.2991e-07	-0.000752796	0.00277426	0.00125982	8.72665e-05	1.74533e-05	3.49066e-05	1	0.960765	7.92666	7.92528	-0.275239	5.69781	5.69666	0.984419	-0.0642067	0.0321034	-0.160517	2.80977	-4.22866	-20.9794	0.724761	-3.69781	-21.8169	-0.160517	-0.0321034	-0.0642067	-0.984419
1.85	-3.75867e-07	1.39153e-06	6.3182e-07	-0.000751734	0.00278306	0.00126364	8.72665e-05	1.74533e-05	3.49066e-05	1	0.96049	7.93236	7.93098	-0.2762	5.69569	5.69454	0.984402	-0.0642411	0.0321206	-0.160603	2.81049	-4.23236	-21.0012	0.7238	-3.69569	-21.8245	-0.160603	-0.0321206	-0.0642411	-0.984402
1.851	-3.75336e-07	1.39592e-06	6.33725e-07	-0.000750672	0.00279185	0.00126745	8.72665e-05	1.74533e-05	3.49066e-05	1	0.960213	7.93805	7.93667	-0.277161	5.69357	5.69241	0.984386	-0.0642755	0.0321377	-0.160689	2.81121	-4.23605	-21.0231	0.722839	-3.69357	-21.8322	-0.160689	-0.0321377	-0.0642755	-0.984386
1.852	-3.74804e-07	1.40032e-06	6.35625e-07	-0.000749608	0.00280063	0.00127125	8.72665e-05	1.74533e-05	3.49066e-05	1	0.959935	7.94375	7.94236	-0.278121	5.69143	5.69028	0.984369	-0.0643098	0.0321549	-0.160775	2.81194	-4.23975	-21.0449	0.721879	-3.69143	-21.8399	-0.160775	-0.0321549	-0.0643098	-0.984369
