0.23	0.0401426	0.00802851	0.016057	
0.231	0.0403171	0.00806342	0.0161268	
0.232	0.0404916	0.00809833	0.0161967	
0.233	0.0406662	0.00813323	0.0162665	
0.234	0.0408407	0.00816814	0.0163363	
0.235	0.0410152	0.00820305	0.0164061	
0.236	0.0411898	0.00823795	0.0164759	
0.237	0.0413643	0.00827286	0.0165457	
0.238	0.0415388	0.00830777	0.0166155	
0.239	0.0417134	0.00834267	0.0166853	
0.24	0.0418879	0.00837758	0.0167552	
0.241	0.0420624	0.00841249	0.016825	
0.242	0.042237	0.00844739	0.0168948	
0.243	0.0424115	0.0084823	0.0169646	
0.244	0.042586	0.00851721	0.0170344	
0.245	0.0427606	0.00855211	0.0171042	
0.246	0.0429351	0.00858702	0.017174	
0.247	0.0431096	0.00862193	0.0172439	
0.248	0.0432842	0.00865683	0.0173137	
0.249	0.0434587	0.00869174	0.0173835	
0.25	0.0436332	0.00872665	0.0174533	
0.251	0.0438078	0.00876155	0.0175231	
0.252	0.0439823	0.00879646	0.0175929	
0.253	0.0441568	0.00883137	0.0176627	
0.254	0.0443314	0.00886627	0.0177325	
0.255	0.0445059	0.00890118	0.0178024	
0.256	0.0446804	0.00893609	0.0178722	
0.257	0.044855	0.00897099	0.017942	
0.258	0.0450295	0.0090059	0.0180118	
0.259	0.045204	0.00904081	0.0180816	
0.26	0.0453786	0.00907571	0.0181514	
0.261	0.0455531	0.00911062	0.0182212	
0.262	0.0457276	0.00914553	0.0182911	
0.263	0.0459022	0.00918043	0.0183609	
0.264	0.0460767	0.00921534	0.0184307	
0.265	0.0462512	0.00925025	0.0185005	
0.266	0.0464258	0.00928515	0.0185703	
0.267	0.0466003	0.00932006	0.0186401	
0.268	0.0467748	0.00935496	0.0187099	
0.269	0.0469494	0.00938987	0.0187797	
0.27	0.0471239	0.00942478	0.0188496	
0.271	0.0472984	0.00945968	0.0189194	
0.272	0.047473	0.00949459	0.0189892	
0.273	0.0476475	0.0095295	0.019059	
0.274	0.047822	0.0095644	0.0191288	
0.275	0.0479966	0.00959931	0.0191986	
0.276	0.0481711	0.00963422	0.0192684	
0.277	0.0483456	0.00966912	0.0193382	
0.278	0.0485202	0.00970403	0.0194081	
0.279	0.0486947	0.00973894	0.0194779	
0.28	0.0488692	0.00977384	0.0195477	
0.281	0.0490438	0.00980875	0.0196175	
0.282	0.0492183	0.00984366	0.0196873	
0.283	0.0493928	0.00987856	0.0197571	
0.284	0.0495674	0.00991347	0.0198269	
0.285	0.0497419	0.00994838	0.0198968	
0.286	0.0499164	0.00998328	0.0199666	
0.287	0.0500909	0.0100182	0.0200364	
0.288	0.0502655	0.0100531	0.0201062	
0.289	0.05044	0.010088	0.020176	
0.29	0.0506145	0.0101229	0.0202458	
0.291	0.0507891	0.0101578	0.0203156	
0.292	0.0509636	0.0101927	0.0203854	
0.293	0.0511381	0.0102276	0.0204553	
0.294	0.0513127	0.0102625	0.0205251	
0.295	0.0514872	0.0102974	0.0205949	
0.296	0.0516617	0.0103323	0.0206647	
0.297	0.0518363	0.0103673	0.0207345	
0.298	0.0520108	0.0104022	0.0208043	
0.299	0.0521853	0.0104371	0.0208741	
0.3	0.0523599	0.010472	0.020944	
0.301	0.0525344	0.0105069	0.0210138	
0.302	0.0527089	0.0105418	0.0210836	
0.303	0.0528835	0.0105767	0.0211534	
0.304	0.053058	0.0106116	0.0212232	
0.305	0.0532325	0.0106465	0.021293	
0.306	0.0534071	0.0106814	0.0213628	
0.307	0.0535816	0.0107163	0.0214326	
0.308	0.0537561	0.0107512	0.0215025	
0.309	0.0539307	0.0107861	0.0215723	
0.31	0.0541052	0.010821	0.0216421	
0.311	0.0542797	0.0108559	0.0217119	
0.312	0.0544543	0.0108909	0.0217817	
0.313	0.0546288	0.0109258	0.0218515	
0.314	0.0548033	0.0109607	0.0219213	
0.315	0.0549779	0.0109956	0.0219911	
0.316	0.0551524	0.0110305	0.022061	
0.317	0.0553269	0.0110654	0.0221308	
0.318	0.0555015	0.0111003	0.0222006	
0.319	0.055676	0.0111352	0.0222704	
0.32	0.0558505	0.0111701	0.0223402	
0.321	0.0560251	0.011205	0.02241	
0.322	0.0561996	0.0112399	0.0224798	
0.323	0.0563741	0.0112748	0.0225497	
0.324	0.0565487	0.0113097	0.0226195	
0.325	0.0567232	0.0113446	0.0226893	
0.326	0.0568977	0.0113795	0.0227591	
0.327	0.0570723	0.0114145	0.0228289	
0.328	0.0572468	0.0114494	0.0228987	
0.329	0.0574213	0.0114843	0.0229685	
0.33	0.0575959	0.0115192	0.0230383	
0.331	0.0577704	0.0115541	0.0231082	
0.332	0.0579449	0.011589	0.023178	
0.333	0.0581195	0.0116239	0.0232478	
0.334	0.058294	0.0116588	0.0233176	
0.335	0.0584685	0.0116937	0.0233874	
0.336	0.0586431	0.0117286	0.0234572	
0.337	0.0588176	0.0117635	0.023527	
0.338	0.0589921	0.0117984	0.0235969	
0.339	0.0591667	0.0118333	0.0236667	
0.34	0.0593412	0.0118682	0.0237365	
0.341	0.0595157	0.0119031	0.0238063	
0.342	0.0596903	0.0119381	0.0238761	
0.343	0.0598648	0.011973	0.0239459	
0.344	0.0600393	0.0120079	0.0240157	
0.345	0.0602139	0.0120428	0.0240855	
0.346	0.0603884	0.0120777	0.0241554	
0.347	0.0605629	0.0121126	0.0242252	
0.348	0.0607375	0.0121475	0.024295	
0.349	0.060912	0.0121824	0.0243648	
0.35	0.0610865	0.0122173	0.0244346	
0.351	0.0612611	0.0122522	0.0245044	
0.352	0.0614356	0.0122871	0.0245742	
0.353	0.0616101	0.012322	0.024644	
0.354	0.0617847	0.0123569	0.0247139	
0.355	0.0619592	0.0123918	0.0247837	
0.356	0.0621337	0.0124267	0.0248535	
0.357	0.0623083	0.0124617	0.0249233	
0.358	0.0624828	0.0124966	0.0249931	
0.359	0.0626573	0.0125315	0.0250629	
0.36	0.0628319	0.0125664	0.0251327	
0.361	0.0630064	0.0126013	0.0252026	
0.362	0.0631809	0.0126362	0.0252724	
0.363	0.0633555	0.0126711	0.0253422	
0.364	0.06353	0.012706	0.025412	
0.365	0.0637045	0.0127409	0.0254818	
0.366	0.0638791	0.0127758	0.0255516	
0.367	0.0640536	0.0128107	0.0256214	
0.368	0.0642281	0.0128456	0.0256912	
0.369	0.0644026	0.0128805	0.0257611	
0.37	0.0645772	0.0129154	0.0258309	
0.371	0.0647517	0.0129503	0.0259007	
0.372	0.0649262	0.0129852	0.0259705	
0.373	0.0651008	0.0130202	0.0260403	
0.374	0.0652753	0.0130551	0.0261101	
0.375	0.0654498	0.01309	0.0261799	
0.376	0.0656244	0.0131249	0.0262498	
0.377	0.0657989	0.0131598	0.0263196	
0.378	0.0659734	0.0131947	0.0263894	
0.379	0.066148	0.0132296	0.0264592	
0.38	0.0663225	0.0132645	0.026529	
0.381	0.066497	0.0132994	0.0265988	
0.382	0.0666716	0.0133343	0.0266686	
0.383	0.0668461	0.0133692	0.0267384	
0.384	0.0670206	0.0134041	0.0268083	
0.385	0.0671952	0.013439	0.0268781	
0.386	0.0673697	0.0134739	0.0269479	
0.387	0.0675442	0.0135088	0.0270177	
0.388	0.0677188	0.0135438	0.0270875	
0.389	0.0678933	0.0135787	0.0271573	
0.39	0.0680678	0.0136136	0.0272271	
0.391	0.0682424	0.0136485	0.0272969	
0.392	0.0684169	0.0136834	0.0273668	
0.393	0.0685914	0.0137183	0.0274366	
0.394	0.068766	0.0137532	0.0275064	
0.395	0.0689405	0.0137881	0.0275762	
0.396	0.069115	0.013823	0.027646	
0.397	0.0692896	0.0138579	0.0277158	
0.398	0.0694641	0.0138928	0.0277856	
0.399	0.0696386	0.0139277	0.0278555	
0.4	0.0698132	0.0139626	0.0279253	
0.401	0.0699877	0.0139975	0.0279951	
0.402	0.0701622	0.0140324	0.0280649	
0.403	0.0703368	0.0140674	0.0281347	
0.404	0.0705113	0.0141023	0.0282045	
0.405	0.0706858	0.0141372	0.0282743	
0.406	0.0708604	0.0141721	0.0283441	
0.407	0.0710349	0.014207	0.028414	
0.408	0.0712094	0.0142419	0.0284838	
0.409	0.071384	0.0142768	0.0285536	
0.41	0.0715585	0.0143117	0.0286234	
0.411	0.071733	0.0143466	0.0286932	
0.412	0.0719076	0.0143815	0.028763	
0.413	0.0720821	0.0144164	0.0288328	
0.414	0.0722566	0.0144513	0.0289027	
0.415	0.0724312	0.0144862	0.0289725	
0.416	0.0726057	0.0145211	0.0290423	
0.417	0.0727802	0.014556	0.0291121	
0.418	0.0729548	0.014591	0.0291819	
0.419	0.0731293	0.0146259	0.0292517	
0.42	0.0733038	0.0146608	0.0293215	
0.421	0.0734784	0.0146957	0.0293913	
0.422	0.0736529	0.0147306	0.0294612	
0.423	0.0738274	0.0147655	0.029531	
0.424	0.074002	0.0148004	0.0296008	
0.425	0.0741765	0.0148353	0.0296706	
0.426	0.074351	0.0148702	0.0297404	
0.427	0.0745256	0.0149051	0.0298102	
0.428	0.0747001	0.01494	0.02988	
0.429	0.0748746	0.0149749	0.0299498	
0.43	0.0750492	0.0150098	0.0300197	
0.431	0.0752237	0.0150447	0.0300895	
0.432	0.0753982	0.0150796	0.0301593	
0.433	0.0755728	0.0151146	0.0302291	
0.434	0.0757473	0.0151495	0.0302989	
0.435	0.0759218	0.0151844	0.0303687	
0.436	0.0760964	0.0152193	0.0304385	
0.437	0.0762709	0.0152542	0.0305084	
0.438	0.0764454	0.0152891	0.0305782	
0.439	0.07662	0.015324	0.030648	
0.44	0.0767945	0.0153589	0.0307178	
0.441	0.076969	0.0153938	0.0307876	
0.442	0.0771436	0.0154287	0.0308574	
0.443	0.0773181	0.0154636	0.0309272	
0.444	0.0774926	0.0154985	0.030997	
0.445	0.0776672	0.0155334	0.0310669	
0.446	0.0778417	0.0155683	0.0311367	
0.447	0.0780162	0.0156032	0.0312065	
0.448	0.0781908	0.0156382	0.0312763	
0.449	0.0783653	0.0156731	0.0313461	
0.45	0.0785398	0.015708	0.0314159	
0.451	0.0787143	0.0157429	0.0314857	
0.452	0.0788889	0.0157778	0.0315556	
0.453	0.0790634	0.0158127	0.0316254	
0.454	0.0792379	0.0158476	0.0316952	
0.455	0.0794125	0.0158825	0.031765	
0.456	0.079587	0.0159174	0.0318348	
0.457	0.0797615	0.0159523	0.0319046	
0.458	0.0799361	0.0159872	0.0319744	
0.459	0.0801106	0.0160221	0.0320442	
0.46	0.0802851	0.016057	0.0321141	
0.461	0.0804597	0.0160919	0.0321839	
0.462	0.0806342	0.0161268	0.0322537	
0.463	0.0808087	0.0161617	0.0323235	
0.464	0.0809833	0.0161967	0.0323933	
0.465	0.0811578	0.0162316	0.0324631	
0.466	0.0813323	0.0162665	0.0325329	
0.467	0.0815069	0.0163014	0.0326028	
0.468	0.0816814	0.0163363	0.0326726	
0.469	0.0818559	0.0163712	0.0327424	
0.47	0.0820305	0.0164061	0.0328122	
0.471	0.082205	0.016441	0.032882	
0.472	0.0823795	0.0164759	0.0329518	
0.473	0.0825541	0.0165108	0.0330216	
0.474	0.0827286	0.0165457	0.0330914	
0.475	0.0829031	0.0165806	0.0331613	
0.476	0.0830777	0.0166155	0.0332311	
0.477	0.0832522	0.0166504	0.0333009	
0.478	0.0834267	0.0166853	0.0333707	
0.479	0.0836013	0.0167203	0.0334405	
0.48	0.0837758	0.0167552	0.0335103	
0.481	0.0839503	0.0167901	0.0335801	
0.482	0.0841249	0.016825	0.0336499	
0.483	0.0842994	0.0168599	0.0337198	
0.484	0.0844739	0.0168948	0.0337896	
0.485	0.0846485	0.0169297	0.0338594	
0.486	0.084823	0.0169646	0.0339292	
0.487	0.0849975	0.0169995	0.033999	
0.488	0.0851721	0.0170344	0.0340688	
0.489	0.0853466	0.0170693	0.0341386	
0.49	0.0855211	0.0171042	0.0342085	
0.491	0.0856957	0.0171391	0.0342783	
0.492	0.0858702	0.017174	0.0343481	
0.493	0.0860447	0.0172089	0.0344179	
0.494	0.0862193	0.0172439	0.0344877	
0.495	0.0863938	0.0172788	0.0345575	
0.496	0.0865683	0.0173137	0.0346273	
0.497	0.0867429	0.0173486	0.0346971	
0.498	0.0869174	0.0173835	0.034767	
0.499	0.0870919	0.0174184	0.0348368	
0.5	0.0872665	0.0174533	0.0349066	
0.501	0.087441	0.0174882	0.0349764	
0.502	0.0876155	0.0175231	0.0350462	
0.503	0.0877901	0.017558	0.035116	
0.504	0.0879646	0.0175929	0.0351858	
0.505	0.0881391	0.0176278	0.0352557	
0.506	0.0883137	0.0176627	0.0353255	
0.507	0.0884882	0.0176976	0.0353953	
0.508	0.0886627	0.0177325	0.0354651	
0.509	0.0888373	0.0177675	0.0355349	
0.51	0.0890118	0.0178024	0.0356047	
0.511	0.0891863	0.0178373	0.0356745	
0.512	0.0893609	0.0178722	0.0357443	
0.513	0.0895354	0.0179071	0.0358142	
0.514	0.0897099	0.017942	0.035884	
0.515	0.0898845	0.0179769	0.0359538	
0.516	0.090059	0.0180118	0.0360236	
0.517	0.0902335	0.0180467	0.0360934	
0.518	0.0904081	0.0180816	0.0361632	
0.519	0.0905826	0.0181165	0.036233	
0.52	0.0907571	0.0181514	0.0363028	
0.521	0.0909317	0.0181863	0.0363727	
0.522	0.0911062	0.0182212	0.0364425	
0.523	0.0912807	0.0182561	0.0365123	
0.524	0.0914553	0.0182911	0.0365821	
0.525	0.0916298	0.018326	0.0366519	
0.526	0.0918043	0.0183609	0.0367217	
0.527	0.0919789	0.0183958	0.0367915	
0.528	0.0921534	0.0184307	0.0368614	
0.529	0.0923279	0.0184656	0.0369312	
0.53	0.0925025	0.0185005	0.037001	
0.531	0.092677	0.0185354	0.0370708	
0.532	0.0928515	0.0185703	0.0371406	
0.533	0.093026	0.0186052	0.0372104	
0.534	0.0932006	0.0186401	0.0372802	
0.535	0.0933751	0.018675	0.03735	
0.536	0.0935496	0.0187099	0.0374199	
0.537	0.0937242	0.0187448	0.0374897	
0.538	0.0938987	0.0187797	0.0375595	
0.539	0.0940732	0.0188146	0.0376293	
0.54	0.0942478	0.0188496	0.0376991	
0.541	0.0944223	0.0188845	0.0377689	
0.542	0.0945968	0.0189194	0.0378387	
0.543	0.0947714	0.0189543	0.0379086	
0.544	0.0949459	0.0189892	0.0379784	
0.545	0.0951204	0.0190241	0.0380482	
0.546	0.095295	0.019059	0.038118	
0.547	0.0954695	0.0190939	0.0381878	
0.548	0.095644	0.0191288	0.0382576	
0.549	0.0958186	0.0191637	0.0383274	
0.55	0.0959931	0.0191986	0.0383972	
0.551	0.0961676	0.0192335	0.0384671	
0.552	0.0963422	0.0192684	0.0385369	
0.553	0.0965167	0.0193033	0.0386067	
0.554	0.0966912	0.0193382	0.0386765	
0.555	0.0968658	0.0193732	0.0387463	
0.556	0.0970403	0.0194081	0.0388161	
0.557	0.0972148	0.019443	0.0388859	
0.558	0.0973894	0.0194779	0.0389557	
0.559	0.0975639	0.0195128	0.0390256	
0.56	0.0977384	0.0195477	0.0390954	
0.561	0.097913	0.0195826	0.0391652	
0.562	0.0980875	0.0196175	0.039235	
0.563	0.098262	0.0196524	0.0393048	
0.564	0.0984366	0.0196873	0.0393746	
0.565	0.0986111	0.0197222	0.0394444	
0.566	0.0987856	0.0197571	0.0395143	
0.567	0.0989602	0.019792	0.0395841	
0.568	0.0991347	0.0198269	0.0396539	
0.569	0.0993092	0.0198618	0.0397237	
0.57	0.0994838	0.0198968	0.0397935	
0.571	0.0996583	0.0199317	0.0398633	
0.572	0.0998328	0.0199666	0.0399331	
0.573	0.100007	0.0200015	0.0400029	
0.574	0.100182	0.0200364	0.0400728	
0.575	0.100356	0.0200713	0.0401426	
0.576	0.100531	0.0201062	0.0402124	
0.577	0.100705	0.0201411	0.0402822	
0.578	0.10088	0.020176	0.040352	
0.579	0.101055	0.0202109	0.0404218	
0.58	0.101229	0.0202458	0.0404916	
0.581	0.101404	0.0202807	0.0405615	
0.582	0.101578	0.0203156	0.0406313	
0.583	0.101753	0.0203505	0.0407011	
0.584	0.101927	0.0203854	0.0407709	
0.585	0.102102	0.0204204	0.0408407	
0.586	0.102276	0.0204553	0.0409105	
0.587	0.102451	0.0204902	0.0409803	
0.588	0.102625	0.0205251	0.0410501	
0.589	0.1028	0.02056	0.04112	
0.59	0.102974	0.0205949	0.0411898	
0.591	0.103149	0.0206298	0.0412596	
0.592	0.103323	0.0206647	0.0413294	
0.593	0.103498	0.0206996	0.0413992	
0.594	0.103673	0.0207345	0.041469	
0.595	0.103847	0.0207694	0.0415388	
0.596	0.104022	0.0208043	0.0416086	
0.597	0.104196	0.0208392	0.0416785	
0.598	0.104371	0.0208741	0.0417483	
0.599	0.104545	0.020909	0.0418181	
0.6	0.10472	0.020944	0.0418879	
0.601	0.104894	0.0209789	0.0419577	
0.602	0.105069	0.0210138	0.0420275	
0.603	0.105243	0.0210487	0.0420973	
0.604	0.105418	0.0210836	0.0421672	
0.605	0.105592	0.0211185	0.042237	
0.606	0.105767	0.0211534	0.0423068	
0.607	0.105941	0.0211883	0.0423766	
0.608	0.106116	0.0212232	0.0424464	
0.609	0.106291	0.0212581	0.0425162	
0.61	0.106465	0.021293	0.042586	
0.611	0.10664	0.0213279	0.0426558	
0.612	0.106814	0.0213628	0.0427257	
0.613	0.106989	0.0213977	0.0427955	
0.614	0.107163	0.0214326	0.0428653	
0.615	0.107338	0.0214675	0.0429351	
