%%TimeStamp	dp_x	dp_y	dp_z	dv_x	dv_y	dv_z	dq_x	dq_y	dq_z	dq_w	Dp_x	Dp_y	Dp_z	Dv_x	Dv_y	Dv_z	Dq_x	Dq_y	Dq_z	Dq_w	X_x	X_y	X_z	Xv_x	Xv_y	Xv_z	Xq_x	Xq_y	Xq_z	Xq_w	
2.249	-1.45766e-07	2.59112e-06	1.02629e-06	-0.000291533	0.00518225	0.00205259	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.47856	-5.47394	-5.47751	-1.62744	-2.41896	-2.42494	0.194765	0.038953	0.0756742	0.97715	-1.47856	5.47394	-19.3067	-1.62744	2.41896	-19.6153	0.97715	-0.0756742	0.038953	-0.194765
2.25	-1.45209e-07	2.59237e-06	1.02633e-06	-0.000290418	0.00518474	0.00205267	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.48019	-5.47636	-5.47993	-1.62819	-2.41504	-2.42103	0.19485	0.0389701	0.0757074	0.97713	-1.48019	5.47636	-19.3263	-1.62819	2.41504	-19.629	0.97713	-0.0757074	0.0389701	-0.19485
2.251	-1.44652e-07	2.59361e-06	1.02637e-06	-0.000289304	0.00518722	0.00205274	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.48182	-5.47877	-5.48235	-1.62895	-2.41113	-2.41712	0.194936	0.0389872	0.0757405	0.97711	-1.48182	5.47877	-19.346	-1.62895	2.41113	-19.6427	0.97711	-0.0757405	0.0389872	-0.194936
2.252	-1.44096e-07	2.59483e-06	1.0264e-06	-0.000288192	0.00518967	0.0020528	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.48345	-5.48118	-5.48476	-1.62971	-2.40721	-2.41321	0.195021	0.0390042	0.0757736	0.977089	-1.48345	5.48118	-19.3656	-1.62971	2.40721	-19.6564	0.977089	-0.0757736	0.0390042	-0.195021
2.253	-1.4354e-07	2.59605e-06	1.02643e-06	-0.00028708	0.0051921	0.00205285	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.48508	-5.48359	-5.48717	-1.63046	-2.40329	-2.4093	0.195106	0.0390213	0.0758068	0.977069	-1.48508	5.48359	-19.3853	-1.63046	2.40329	-19.6701	0.977069	-0.0758068	0.0390213	-0.195106
2.254	-1.42984e-07	2.59725e-06	1.02644e-06	-0.000285969	0.00519451	0.00205289	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.48671	-5.48599	-5.48958	-1.63122	-2.39936	-2.40538	0.195192	0.0390383	0.0758399	0.977049	-1.48671	5.48599	-19.4049	-1.63122	2.39936	-19.6838	0.977049	-0.0758399	0.0390383	-0.195192
2.255	-1.42429e-07	2.59845e-06	1.02646e-06	-0.000284858	0.0051969	0.00205292	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.48834	-5.48838	-5.49198	-1.63197	-2.39544	-2.40147	0.195277	0.0390554	0.075873	0.977029	-1.48834	5.48838	-19.4246	-1.63197	2.39544	-19.6975	0.977029	-0.075873	0.0390554	-0.195277
2.256	-1.41874e-07	2.59963e-06	1.02647e-06	-0.000283749	0.00519927	0.00205295	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.48997	-5.49078	-5.49438	-1.63273	-2.39152	-2.39755	0.195362	0.0390724	0.0759061	0.977008	-1.48997	5.49078	-19.4443	-1.63273	2.39152	-19.7112	0.977008	-0.0759061	0.0390724	-0.195362
2.257	-1.4132e-07	2.60081e-06	1.02648e-06	-0.00028264	0.00520162	0.00205296	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.4916	-5.49317	-5.49678	-1.63348	-2.38759	-2.39363	0.195447	0.0390895	0.0759393	0.976988	-1.4916	5.49317	-19.4641	-1.63348	2.38759	-19.725	0.976988	-0.0759393	0.0390895	-0.195447
2.258	-1.40766e-07	2.60197e-06	1.02648e-06	-0.000281533	0.00520395	0.00205296	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.49324	-5.49555	-5.49917	-1.63423	-2.38366	-2.38971	0.195533	0.0391065	0.0759724	0.976968	-1.49324	5.49555	-19.4838	-1.63423	2.38366	-19.7387	0.976968	-0.0759724	0.0391065	-0.195533
2.259	-1.40213e-07	2.60313e-06	1.02648e-06	-0.000280426	0.00520626	0.00205296	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.49487	-5.49793	-5.50156	-1.63498	-2.37973	-2.38579	0.195618	0.0391236	0.0760055	0.976947	-1.49487	5.49793	-19.5035	-1.63498	2.37973	-19.7524	0.976947	-0.0760055	0.0391236	-0.195618
2.26	-1.3966e-07	2.60427e-06	1.02647e-06	-0.00027932	0.00520855	0.00205295	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.49651	-5.50031	-5.50394	-1.63573	-2.3758	-2.38186	0.195703	0.0391406	0.0760387	0.976927	-1.49651	5.50031	-19.5233	-1.63573	2.3758	-19.7661	0.976927	-0.0760387	0.0391406	-0.195703
2.261	-1.39108e-07	2.60541e-06	1.02646e-06	-0.000278215	0.00521082	0.00205292	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.49814	-5.50269	-5.50632	-1.63648	-2.37187	-2.37794	0.195788	0.0391577	0.0760718	0.976907	-1.49814	5.50269	-19.5431	-1.63648	2.37187	-19.7799	0.976907	-0.0760718	0.0391577	-0.195788
2.262	-1.38555e-07	2.60653e-06	1.02644e-06	-0.000277111	0.00521307	0.00205289	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.49978	-5.50506	-5.5087	-1.63723	-2.36793	-2.37401	0.195874	0.0391747	0.0761049	0.976886	-1.49978	5.50506	-19.5629	-1.63723	2.36793	-19.7936	0.976886	-0.0761049	0.0391747	-0.195874
2.263	-1.38004e-07	2.60764e-06	1.02642e-06	-0.000276008	0.00521529	0.00205285	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.50142	-5.50742	-5.51107	-1.63798	-2.36399	-2.37008	0.195959	0.0391918	0.076138	0.976866	-1.50142	5.50742	-19.5827	-1.63798	2.36399	-19.8073	0.976866	-0.076138	0.0391918	-0.195959
2.264	-1.37453e-07	2.60875e-06	1.0264e-06	-0.000274906	0.0052175	0.0020528	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.50306	-5.50978	-5.51344	-1.63873	-2.36006	-2.36615	0.196044	0.0392088	0.0761711	0.976846	-1.50306	5.50978	-19.6025	-1.63873	2.36006	-19.8211	0.976846	-0.0761711	0.0392088	-0.196044
2.265	-1.36903e-07	2.60985e-06	1.02637e-06	-0.000273805	0.00521969	0.00205274	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.5047	-5.51214	-5.5158	-1.63948	-2.35612	-2.36222	0.196129	0.0392259	0.0762043	0.976825	-1.5047	5.51214	-19.6223	-1.63948	2.35612	-19.8348	0.976825	-0.0762043	0.0392259	-0.196129
2.266	-1.36352e-07	2.61092e-06	1.02633e-06	-0.000272705	0.00522185	0.00205267	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.50634	-5.5145	-5.51816	-1.64023	-2.35218	-2.35828	0.196215	0.0392429	0.0762374	0.976805	-1.50634	5.5145	-19.6421	-1.64023	2.35218	-19.8485	0.976805	-0.0762374	0.0392429	-0.196215
2.267	-1.35802e-07	2.612e-06	1.02629e-06	-0.000271605	0.005224	0.00205259	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.50798	-5.51685	-5.52052	-1.64097	-2.34824	-2.35435	0.1963	0.03926	0.0762705	0.976784	-1.50798	5.51685	-19.662	-1.64097	2.34824	-19.8623	0.976784	-0.0762705	0.03926	-0.1963
2.268	-1.35253e-07	2.61306e-06	1.02625e-06	-0.000270507	0.00522612	0.00205251	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.50962	-5.51919	-5.52287	-1.64172	-2.34429	-2.35041	0.196385	0.039277	0.0763036	0.976764	-1.50962	5.51919	-19.6819	-1.64172	2.34429	-19.876	0.976764	-0.0763036	0.039277	-0.196385
2.269	-1.34705e-07	2.61411e-06	1.02621e-06	-0.000269409	0.00522822	0.00205241	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.51126	-5.52153	-5.52522	-1.64246	-2.34035	-2.34648	0.19647	0.0392941	0.0763367	0.976744	-1.51126	5.52153	-19.7017	-1.64246	2.34035	-19.8897	0.976744	-0.0763367	0.0392941	-0.19647
2.27	-1.34156e-07	2.61515e-06	1.02615e-06	-0.000268313	0.00523031	0.00205231	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.5129	-5.52387	-5.52757	-1.64321	-2.3364	-2.34254	0.196556	0.0393111	0.0763699	0.976723	-1.5129	5.52387	-19.7216	-1.64321	2.3364	-19.9035	0.976723	-0.0763699	0.0393111	-0.196556
2.271	-1.33608e-07	2.61618e-06	1.02609e-06	-0.000267217	0.00523237	0.00205219	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.51455	-5.52621	-5.52991	-1.64395	-2.33245	-2.3386	0.196641	0.0393282	0.076403	0.976703	-1.51455	5.52621	-19.7416	-1.64395	2.33245	-19.9172	0.976703	-0.076403	0.0393282	-0.196641
2.272	-1.33061e-07	2.6172e-06	1.02603e-06	-0.000266122	0.00523441	0.00205207	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.51619	-5.52854	-5.53224	-1.6447	-2.32851	-2.33466	0.196726	0.0393452	0.0764361	0.976682	-1.51619	5.52854	-19.7615	-1.6447	2.32851	-19.9309	0.976682	-0.0764361	0.0393452	-0.196726
2.273	-1.32515e-07	2.61822e-06	1.02597e-06	-0.000265029	0.00523643	0.00205194	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.51784	-5.53086	-5.53457	-1.64544	-2.32456	-2.33071	0.196811	0.0393622	0.0764692	0.976662	-1.51784	5.53086	-19.7814	-1.64544	2.32456	-19.9447	0.976662	-0.0764692	0.0393622	-0.196811
2.274	-1.31968e-07	2.61921e-06	1.0259e-06	-0.000263936	0.00523843	0.0020518	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.51948	-5.53319	-5.5369	-1.64618	-2.3206	-2.32677	0.196896	0.0393793	0.0765023	0.976641	-1.51948	5.53319	-19.8014	-1.64618	2.3206	-19.9584	0.976641	-0.0765023	0.0393793	-0.196896
2.275	-1.31422e-07	2.6202e-06	1.02582e-06	-0.000262844	0.00524041	0.00205165	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.52113	-5.53551	-5.53923	-1.64692	-2.31665	-2.32282	0.196982	0.0393963	0.0765354	0.976621	-1.52113	5.53551	-19.8213	-1.64692	2.31665	-19.9722	0.976621	-0.0765354	0.0393963	-0.196982
2.276	-1.30876e-07	2.62118e-06	1.02574e-06	-0.000261753	0.00524237	0.00205149	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.52277	-5.53782	-5.54155	-1.64766	-2.3127	-2.31888	0.197067	0.0394134	0.0765686	0.9766	-1.52277	5.53782	-19.8413	-1.64766	2.3127	-19.9859	0.9766	-0.0765686	0.0394134	-0.197067
2.277	-1.30332e-07	2.62216e-06	1.02566e-06	-0.000260663	0.00524431	0.00205132	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.52442	-5.54013	-5.54387	-1.6484	-2.30874	-2.31493	0.197152	0.0394304	0.0766017	0.97658	-1.52442	5.54013	-19.8613	-1.6484	2.30874	-19.9997	0.97658	-0.0766017	0.0394304	-0.197152
2.278	-1.29787e-07	2.62311e-06	1.02557e-06	-0.000259575	0.00524623	0.00205114	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.52607	-5.54244	-5.54618	-1.64914	-2.30479	-2.31098	0.197237	0.0394475	0.0766348	0.976559	-1.52607	5.54244	-19.8813	-1.64914	2.30479	-20.0134	0.976559	-0.0766348	0.0394475	-0.197237
2.279	-1.29243e-07	2.62406e-06	1.02548e-06	-0.000258487	0.00524813	0.00205096	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.52772	-5.54474	-5.54849	-1.64988	-2.30083	-2.30703	0.197323	0.0394645	0.0766679	0.976539	-1.52772	5.54474	-19.9013	-1.64988	2.30083	-20.0272	0.976539	-0.0766679	0.0394645	-0.197323
2.28	-1.287e-07	2.625e-06	1.02538e-06	-0.0002574	0.00525	0.00205076	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.52937	-5.54704	-5.55079	-1.65062	-2.29687	-2.30308	0.197408	0.0394816	0.076701	0.976518	-1.52937	5.54704	-19.9214	-1.65062	2.29687	-20.0409	0.976518	-0.076701	0.0394816	-0.197408
2.281	-1.28157e-07	2.62593e-06	1.02528e-06	-0.000256314	0.00525186	0.00205056	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.53102	-5.54933	-5.55309	-1.65135	-2.29291	-2.29912	0.197493	0.0394986	0.0767341	0.976498	-1.53102	5.54933	-19.9414	-1.65135	2.29291	-20.0547	0.976498	-0.0767341	0.0394986	-0.197493
2.282	-1.27614e-07	2.62684e-06	1.02517e-06	-0.000255229	0.00525369	0.00205035	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.53267	-5.55163	-5.55539	-1.65209	-2.28895	-2.29517	0.197578	0.0395156	0.0767672	0.976477	-1.53267	5.55163	-19.9615	-1.65209	2.28895	-20.0684	0.976477	-0.0767672	0.0395156	-0.197578
2.283	-1.27072e-07	2.62775e-06	1.02506e-06	-0.000254145	0.00525551	0.00205013	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.53433	-5.55391	-5.55768	-1.65283	-2.28499	-2.29121	0.197663	0.0395327	0.0768003	0.976457	-1.53433	5.55391	-19.9816	-1.65283	2.28499	-20.0822	0.976457	-0.0768003	0.0395327	-0.197663
2.284	-1.26531e-07	2.62865e-06	1.02495e-06	-0.000253062	0.0052573	0.0020499	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.53598	-5.5562	-5.55997	-1.65356	-2.28102	-2.28726	0.197749	0.0395497	0.0768334	0.976436	-1.53598	5.5562	-20.0016	-1.65356	2.28102	-20.0959	0.976436	-0.0768334	0.0395497	-0.197749
2.285	-1.2599e-07	2.62954e-06	1.02483e-06	-0.00025198	0.00525907	0.00204966	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.53763	-5.55847	-5.56226	-1.6543	-2.27706	-2.2833	0.197834	0.0395668	0.0768665	0.976416	-1.53763	5.55847	-20.0217	-1.6543	2.27706	-20.1097	0.976416	-0.0768665	0.0395668	-0.197834
2.286	-1.2545e-07	2.63041e-06	1.0247e-06	-0.0002509	0.00526083	0.00204941	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.53929	-5.56075	-5.56454	-1.65503	-2.27309	-2.27934	0.197919	0.0395838	0.0768996	0.976395	-1.53929	5.56075	-20.0419	-1.65503	2.27309	-20.1235	0.976395	-0.0768996	0.0395838	-0.197919
2.287	-1.2491e-07	2.63128e-06	1.02457e-06	-0.00024982	0.00526256	0.00204915	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.54094	-5.56302	-5.56682	-1.65576	-2.26912	-2.27538	0.198004	0.0396009	0.0769328	0.976375	-1.54094	5.56302	-20.062	-1.65576	2.26912	-20.1372	0.976375	-0.0769328	0.0396009	-0.198004
2.288	-1.2437e-07	2.63213e-06	1.02444e-06	-0.000248741	0.00526427	0.00204888	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.5426	-5.56529	-5.56909	-1.65649	-2.26516	-2.27142	0.198089	0.0396179	0.0769659	0.976354	-1.5426	5.56529	-20.0821	-1.65649	2.26516	-20.151	0.976354	-0.0769659	0.0396179	-0.198089
2.289	-1.23832e-07	2.63298e-06	1.02431e-06	-0.000247663	0.00526596	0.00204861	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.54426	-5.56755	-5.57136	-1.65723	-2.26119	-2.26746	0.198175	0.0396349	0.076999	0.976333	-1.54426	5.56755	-20.1023	-1.65723	2.26119	-20.1647	0.976333	-0.076999	0.0396349	-0.198175
2.29	-1.23293e-07	2.63381e-06	1.02416e-06	-0.000246587	0.00526763	0.00204832	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.54591	-5.56981	-5.57363	-1.65796	-2.25722	-2.26349	0.19826	0.039652	0.0770321	0.976313	-1.54591	5.56981	-20.1225	-1.65796	2.25722	-20.1785	0.976313	-0.0770321	0.039652	-0.19826
2.291	-1.22755e-07	2.63463e-06	1.02401e-06	-0.000245511	0.00526927	0.00204803	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.54757	-5.57207	-5.57589	-1.65869	-2.25324	-2.25953	0.198345	0.039669	0.0770652	0.976292	-1.54757	5.57207	-20.1426	-1.65869	2.25324	-20.1923	0.976292	-0.0770652	0.039669	-0.198345
2.292	-1.22218e-07	2.63545e-06	1.02386e-06	-0.000244436	0.0052709	0.00204773	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.54923	-5.57432	-5.57815	-1.65942	-2.24927	-2.25557	0.19843	0.0396861	0.0770983	0.976272	-1.54923	5.57432	-20.1628	-1.65942	2.24927	-20.206	0.976272	-0.0770983	0.0396861	-0.19843
2.293	-1.21682e-07	2.63626e-06	1.02371e-06	-0.000243363	0.00527251	0.00204742	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.55089	-5.57656	-5.5804	-1.66015	-2.2453	-2.2516	0.198515	0.0397031	0.0771314	0.976251	-1.55089	5.57656	-20.1831	-1.66015	2.2453	-20.2198	0.976251	-0.0771314	0.0397031	-0.198515
2.294	-1.21145e-07	2.63704e-06	1.02355e-06	-0.00024229	0.00527409	0.0020471	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.55255	-5.57881	-5.58265	-1.66088	-2.24132	-2.24763	0.198601	0.0397201	0.0771645	0.97623	-1.55255	5.57881	-20.2033	-1.66088	2.24132	-20.2336	0.97623	-0.0771645	0.0397201	-0.198601
2.295	-1.20609e-07	2.63783e-06	1.02338e-06	-0.000241219	0.00527566	0.00204677	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.55421	-5.58105	-5.58489	-1.6616	-2.23735	-2.24366	0.198686	0.0397372	0.0771976	0.97621	-1.55421	5.58105	-20.2235	-1.6616	2.23735	-20.2473	0.97621	-0.0771976	0.0397372	-0.198686
2.296	-1.20074e-07	2.6386e-06	1.02321e-06	-0.000240148	0.0052772	0.00204643	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.55588	-5.58328	-5.58714	-1.66233	-2.23337	-2.23969	0.198771	0.0397542	0.0772307	0.976189	-1.55588	5.58328	-20.2438	-1.66233	2.23337	-20.2611	0.976189	-0.0772307	0.0397542	-0.198771
2.297	-1.1954e-07	2.63936e-06	1.02305e-06	-0.000239079	0.00527872	0.00204609	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.55754	-5.58551	-5.58937	-1.66306	-2.2294	-2.23572	0.198856	0.0397712	0.0772638	0.976168	-1.55754	5.58551	-20.2641	-1.66306	2.2294	-20.2749	0.976168	-0.0772638	0.0397712	-0.198856
2.298	-1.19005e-07	2.64011e-06	1.02286e-06	-0.000238011	0.00528023	0.00204573	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.5592	-5.58774	-5.59161	-1.66378	-2.22542	-2.23175	0.198941	0.0397883	0.0772969	0.976148	-1.5592	5.58774	-20.2843	-1.66378	2.22542	-20.2886	0.976148	-0.0772969	0.0397883	-0.198941
2.299	-1.18472e-07	2.64085e-06	1.02268e-06	-0.000236944	0.00528171	0.00204537	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.56087	-5.58996	-5.59384	-1.66451	-2.22144	-2.22778	0.199027	0.0398053	0.07733	0.976127	-1.56087	5.58996	-20.3046	-1.66451	2.22144	-20.3024	0.976127	-0.07733	0.0398053	-0.199027
2.3	-1.17939e-07	2.64158e-06	1.02249e-06	-0.000235878	0.00528317	0.00204499	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.56253	-5.59218	-5.59606	-1.66523	-2.21746	-2.22381	0.199112	0.0398224	0.0773631	0.976106	-1.56253	5.59218	-20.3249	-1.66523	2.21746	-20.3162	0.976106	-0.0773631	0.0398224	-0.199112
2.301	-1.17407e-07	2.64231e-06	1.02231e-06	-0.000234813	0.00528461	0.00204461	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.5642	-5.5944	-5.59828	-1.66596	-2.21348	-2.21984	0.199197	0.0398394	0.0773962	0.976086	-1.5642	5.5944	-20.3453	-1.66596	2.21348	-20.33	0.976086	-0.0773962	0.0398394	-0.199197
2.302	-1.16874e-07	2.64301e-06	1.02211e-06	-0.000233749	0.00528602	0.00204422	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.56586	-5.59661	-5.6005	-1.66668	-2.20949	-2.21586	0.199282	0.0398564	0.0774293	0.976065	-1.56586	5.59661	-20.3656	-1.66668	2.20949	-20.3437	0.976065	-0.0774293	0.0398564	-0.199282
2.303	-1.16343e-07	2.64371e-06	1.02191e-06	-0.000232686	0.00528742	0.00204382	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.56753	-5.59882	-5.60272	-1.6674	-2.20551	-2.21188	0.199367	0.0398735	0.0774624	0.976044	-1.56753	5.59882	-20.3859	-1.6674	2.20551	-20.3575	0.976044	-0.0774624	0.0398735	-0.199367
2.304	-1.15812e-07	2.6444e-06	1.0217e-06	-0.000231624	0.0052888	0.00204341	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.5692	-5.60102	-5.60493	-1.66812	-2.20153	-2.20791	0.199453	0.0398905	0.0774954	0.976024	-1.5692	5.60102	-20.4063	-1.66812	2.20153	-20.3713	0.976024	-0.0774954	0.0398905	-0.199453
2.305	-1.15282e-07	2.64508e-06	1.0215e-06	-0.000230564	0.00529015	0.002043	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.57087	-5.60322	-5.60713	-1.66884	-2.19754	-2.20393	0.199538	0.0399075	0.0775285	0.976003	-1.57087	5.60322	-20.4267	-1.66884	2.19754	-20.3851	0.976003	-0.0775285	0.0399075	-0.199538
2.306	-1.14752e-07	2.64574e-06	1.02128e-06	-0.000229504	0.00529149	0.00204257	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.57253	-5.60542	-5.60933	-1.66956	-2.19356	-2.19995	0.199623	0.0399246	0.0775616	0.975982	-1.57253	5.60542	-20.4471	-1.66956	2.19356	-20.3988	0.975982	-0.0775616	0.0399246	-0.199623
2.307	-1.14223e-07	2.6464e-06	1.02107e-06	-0.000228446	0.0052928	0.00204214	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.5742	-5.60761	-5.61153	-1.67028	-2.18957	-2.19597	0.199708	0.0399416	0.0775947	0.975961	-1.5742	5.60761	-20.4675	-1.67028	2.18957	-20.4126	0.975961	-0.0775947	0.0399416	-0.199708
2.308	-1.13694e-07	2.64704e-06	1.02085e-06	-0.000227388	0.00529409	0.0020417	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.57588	-5.6098	-5.61373	-1.671	-2.18559	-2.192	0.199793	0.0399586	0.0776278	0.975941	-1.57588	5.6098	-20.4879	-1.671	2.18559	-20.4264	0.975941	-0.0776278	0.0399586	-0.199793
2.309	-1.13166e-07	2.64768e-06	1.02062e-06	-0.000226332	0.00529536	0.00204124	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.57755	-5.61198	-5.61592	-1.67172	-2.1816	-2.18801	0.199878	0.0399757	0.0776609	0.97592	-1.57755	5.61198	-20.5083	-1.67172	2.1816	-20.4402	0.97592	-0.0776609	0.0399757	-0.199878
2.31	-1.12638e-07	2.64831e-06	1.02039e-06	-0.000225277	0.00529662	0.00204078	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.57922	-5.61416	-5.6181	-1.67244	-2.17761	-2.18403	0.199964	0.0399927	0.077694	0.975899	-1.57922	5.61416	-20.5288	-1.67244	2.17761	-20.454	0.975899	-0.077694	0.0399927	-0.199964
2.311	-1.12111e-07	2.64892e-06	1.02015e-06	-0.000224223	0.00529784	0.00204031	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.58089	-5.61633	-5.62028	-1.67315	-2.17362	-2.18005	0.200049	0.0400097	0.0777271	0.975878	-1.58089	5.61633	-20.5492	-1.67315	2.17362	-20.4677	0.975878	-0.0777271	0.0400097	-0.200049
2.312	-1.11585e-07	2.64952e-06	1.01992e-06	-0.000223171	0.00529905	0.00203984	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.58257	-5.61851	-5.62246	-1.67387	-2.16963	-2.17607	0.200134	0.0400268	0.0777602	0.975857	-1.58257	5.61851	-20.5697	-1.67387	2.16963	-20.4815	0.975857	-0.0777602	0.0400268	-0.200134
2.313	-1.1106e-07	2.65012e-06	1.01968e-06	-0.000222119	0.00530024	0.00203935	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.58424	-5.62067	-5.62464	-1.67459	-2.16564	-2.17209	0.200219	0.0400438	0.0777933	0.975837	-1.58424	5.62067	-20.5902	-1.67459	2.16564	-20.4953	0.975837	-0.0777933	0.0400438	-0.200219
2.314	-1.10534e-07	2.6507e-06	1.01942e-06	-0.000221069	0.00530141	0.00203885	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.58591	-5.62284	-5.62681	-1.6753	-2.16165	-2.1681	0.200304	0.0400608	0.0778263	0.975816	-1.58591	5.62284	-20.6107	-1.6753	2.16165	-20.5091	0.975816	-0.0778263	0.0400608	-0.200304
2.315	-1.10009e-07	2.65127e-06	1.01917e-06	-0.000220019	0.00530255	0.00203835	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.58759	-5.625	-5.62897	-1.67601	-2.15766	-2.16412	0.200389	0.0400779	0.0778594	0.975795	-1.58759	5.625	-20.6312	-1.67601	2.15766	-20.5229	0.975795	-0.0778594	0.0400779	-0.200389
2.316	-1.09485e-07	2.65184e-06	1.01892e-06	-0.000218971	0.00530368	0.00203784	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.58927	-5.62715	-5.63113	-1.67673	-2.15367	-2.16013	0.200474	0.0400949	0.0778925	0.975774	-1.58927	5.62715	-20.6518	-1.67673	2.15367	-20.5367	0.975774	-0.0778925	0.0400949	-0.200474
2.317	-1.08962e-07	2.65239e-06	1.01866e-06	-0.000217924	0.00530478	0.00203732	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.59094	-5.6293	-5.63329	-1.67744	-2.14967	-2.15615	0.20056	0.0401119	0.0779256	0.975753	-1.59094	5.6293	-20.6723	-1.67744	2.14967	-20.5505	0.975753	-0.0779256	0.0401119	-0.20056
2.318	-1.08439e-07	2.65293e-06	1.01839e-06	-0.000216878	0.00530586	0.00203679	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.59262	-5.63145	-5.63545	-1.67815	-2.14568	-2.15216	0.200645	0.040129	0.0779587	0.975732	-1.59262	5.63145	-20.6929	-1.67815	2.14568	-20.5642	0.975732	-0.0779587	0.040129	-0.200645
2.319	-1.07917e-07	2.65346e-06	1.01812e-06	-0.000215834	0.00530692	0.00203625	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.5943	-5.6336	-5.6376	-1.67886	-2.14169	-2.14817	0.20073	0.040146	0.0779918	0.975712	-1.5943	5.6336	-20.7134	-1.67886	2.14169	-20.578	0.975712	-0.0779918	0.040146	-0.20073
2.32	-1.07395e-07	2.65398e-06	1.01785e-06	-0.00021479	0.00530796	0.0020357	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.59598	-5.63574	-5.63974	-1.67957	-2.13769	-2.14419	0.200815	0.040163	0.0780249	0.975691	-1.59598	5.63574	-20.734	-1.67957	2.13769	-20.5918	0.975691	-0.0780249	0.040163	-0.200815
2.321	-1.06874e-07	2.65449e-06	1.01758e-06	-0.000213748	0.00530898	0.00203515	8.72665e-05	1.74533e-05	3.39066e-05	1	-1.59766	-5.63787	-5.64189	-1.68028	-2.13369	-2.1402	0.2009	0.04018	0.0780579	0.97567	-1.59766	5.63787	-20.7546	-1.68028	2.13369	-20.6056	0.97567	-0.0780579	0.04018	-0.2009
