0	0	0	0	0	0	0	
0.001	1e-07	1e-08	5e-08	0	0	0	
0.002	4e-07	4e-08	2e-07	0	0	0	
0.003	9e-07	9e-08	4.5e-07	0	0	0	
0.004	1.6e-06	1.6e-07	8e-07	0	0	0	
0.005	2.5e-06	2.5e-07	1.25e-06	0	0	0	
0.006	3.6e-06	3.6e-07	1.8e-06	0	0	0	
0.007	4.9e-06	4.9e-07	2.45e-06	0	0	0	
0.008	6.4e-06	6.4e-07	3.2e-06	0	0	0	
0.009	8.1e-06	8.1e-07	4.05e-06	0	0	0	
0.01	1e-05	1e-06	5e-06	0	0	0	
0.011	1.21e-05	1.21e-06	6.05e-06	0	0	0	
0.012	1.44e-05	1.44e-06	7.2e-06	0	0	0	
0.013	1.69e-05	1.69e-06	8.45e-06	0	0	0	
0.014	1.96e-05	1.96e-06	9.8e-06	0	0	0	
0.015	2.25e-05	2.25e-06	1.125e-05	0	0	0	
0.016	2.56e-05	2.56e-06	1.28e-05	0	0	0	
0.017	2.89e-05	2.89e-06	1.445e-05	0	0	0	
0.018	3.24e-05	3.24e-06	1.62e-05	0	0	0	
0.019	3.61e-05	3.61e-06	1.805e-05	0	0	0	
0.02	4e-05	4e-06	2e-05	0	0	0	
0.021	4.41e-05	4.41e-06	2.205e-05	0	0	0	
0.022	4.84e-05	4.84e-06	2.42e-05	0	0	0	
0.023	5.29e-05	5.29e-06	2.645e-05	0	0	0	
0.024	5.76e-05	5.76e-06	2.88e-05	0	0	0	
0.025	6.25e-05	6.25e-06	3.125e-05	0	0	0	
0.026	6.76e-05	6.76e-06	3.38e-05	0	0	0	
0.027	7.29e-05	7.29e-06	3.645e-05	0	0	0	
0.028	7.84e-05	7.84e-06	3.92e-05	0	0	0	
0.029	8.41e-05	8.41e-06	4.205e-05	0	0	0	
0.03	9e-05	9e-06	4.5e-05	0	0	0	
0.031	9.61e-05	9.61e-06	4.805e-05	0	0	0	
0.032	0.0001024	1.024e-05	5.12e-05	0	0	0	
0.033	0.0001089	1.089e-05	5.445e-05	0	0	0	
0.034	0.0001156	1.156e-05	5.78e-05	0	0	0	
0.035	0.0001225	1.225e-05	6.125e-05	0	0	0	
0.036	0.0001296	1.296e-05	6.48e-05	0	0	0	
0.037	0.0001369	1.369e-05	6.845e-05	0	0	0	
0.038	0.0001444	1.444e-05	7.22e-05	0	0	0	
0.039	0.0001521	1.521e-05	7.605e-05	0	0	0	
0.04	0.00016	1.6e-05	8e-05	0	0	0	
0.041	0.0001681	1.681e-05	8.405e-05	0	0	0	
0.042	0.0001764	1.764e-05	8.82e-05	0	0	0	
0.043	0.0001849	1.849e-05	9.245e-05	0	0	0	
0.044	0.0001936	1.936e-05	9.68e-05	0	0	0	
0.045	0.0002025	2.025e-05	0.00010125	0	0	0	
